Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Resignation_Date
7348,IT,Female,59,Consultant,2020-07-26 00:00:00,6,Bachelor,3,7150,40,44,19,14,36,18,86,1,1.44,True,2023-02-12
7348,IT,Female,59,Consultant,2021-04-02 00:00:00,6,Bachelor,3,7150,40,44,19,14,57,18,86,1,1.44,False,
7349,Sales,Male,33,Specialist,2021-07-20 00:00:00,2,Master,4,6300,41,37,2,12,51,7,91,0,2.98,False,
7350,Operations,Female,32,Analyst,2022-09-03 00:00:00,2,Bachelor,5,6000,31,20,24,1,48,6,21,0,4.64,False,
7351,Marketing,Male,58,Developer,2022-08-20 00:00:00,4,High School,5,7500,35,48,12,4,45,9,84,2,1.28,False,
7353,HR,Male,29,Consultant,2023-10-05 00:00:00,9,Bachelor,5,8250,32,36,21,6,66,9,85,0,2.84,False,
7356,Customer Support,Male,23,Developer,2024-02-05 00:00:00,0,Master,2,6000,49,31,15,1,51,16,74,1,1.51,True,2023-01-20
7356,Customer Support,Male,23,Developer,2021-02-22 00:00:00,0,Master,2,6000,49,31,15,1,79,16,74,1,1.51,False,
7357,Marketing,Female,40,Consultant,2023-12-30 00:00:00,7,High School,5,8250,54,39,17,12,48,3,6,0,1.01,True,2018-11-30
7358,IT,Female,56,Technician,2017-02-11 00:00:00,5,Master,5,5250,41,36,13,10,43,3,17,2,4.85,False,
7360,Legal,Male,42,Engineer,2024-06-06 00:00:00,4,Bachelor,1,6600,49,42,6,4,32,1,99,2,3.12,True,2024-05-19
7360,Legal,Male,42,Engineer,2017-10-25 00:00:00,4,Bachelor,1,6600,49,42,6,4,59,1,99,2,3.12,True,2025-08-30
7361,IT,Male,51,Consultant,2022-12-22 00:00:00,4,Bachelor,2,6600,39,16,15,9,76,6,76,0,2.6,False,
7362,Sales,Male,28,Consultant,2023-10-17 00:00:00,2,Bachelor,3,7150,50,38,19,5,73,6,1,1,3.61,False,
7362,Sales,Male,28,Consultant,2019-02-24 00:00:00,2,Bachelor,3,7150,50,38,19,5,65,6,1,1,3.61,True,2023-08-23
7363,Customer Support,Other,45,Developer,2021-03-08 00:00:00,0,Bachelor,5,7500,49,25,20,11,48,18,36,0,3.03,True,2021-05-06
7363,Customer Support,Other,45,Developer,2023-12-22 00:00:00,0,Bachelor,5,7500,49,25,20,11,72,18,36,0,3.03,False,
7364,Customer Support,Male,51,Specialist,2021-11-21 00:00:00,5,High School,4,6300,54,44,3,10,68,3,50,1,3.18,False,
7365,HR,Male,37,Analyst,2016-02-07 00:00:00,1,Bachelor,1,4400,31,7,12,5,38,19,27,0,3.12,True,2020-06-02
7366,Customer Support,Female,50,Technician,2017-08-28 00:00:00,8,High School,4,4900,43,34,15,1,72,6,68,1,2.87,False,
7367,Finance,Male,35,Technician,2017-04-06 00:00:00,7,Bachelor,5,5250,57,28,0,13,55,11,46,1,2.83,False,
7368,IT,Male,31,Technician,2016-01-16 00:00:00,8,High School,5,5250,54,46,27,1,45,1,6,1,2.84,True,2018-03-25
7370,Legal,Female,49,Manager,2019-05-23 00:00:00,3,High School,5,9000,55,39,17,7,57,14,56,0,2.29,True,2024-05-27
7371,Sales,Male,40,Manager,2022-03-18 00:00:00,3,Bachelor,5,9000,31,31,23,4,47,14,93,0,2.63,False,
7372,Finance,Female,27,Engineer,2022-04-02 00:00:00,3,Bachelor,2,7200,30,20,4,5,55,10,15,1,1.85,False,
7373,Marketing,Male,30,Manager,2020-01-22 00:00:00,8,High School,5,9000,36,25,15,8,53,1,25,2,4.42,False,
7374,IT,Female,23,Specialist,2019-06-08 00:00:00,6,PhD,4,6300,57,46,9,3,49,3,60,0,2.06,True,2020-03-12
7375,Engineering,Female,60,Manager,2017-11-09 00:00:00,2,Bachelor,5,9000,42,3,25,11,70,2,34,2,3.43,False,
7376,Engineering,Male,58,Specialist,2018-01-08 00:00:00,2,Bachelor,5,6750,55,16,21,3,59,2,46,1,4.05,False,
7377,Sales,Male,22,Developer,2022-04-23 00:00:00,8,PhD,4,7000,49,32,3,12,46,14,79,2,4.98,False,
7379,Operations,Female,44,Manager,2015-04-07 00:00:00,6,High School,5,9000,31,24,27,3,45,7,36,1,1.16,True,2024-04-28
7380,Sales,Female,48,Specialist,2016-08-28 00:00:00,4,Master,5,6750,39,27,4,13,40,18,45,0,1.0,False,
7381,IT,Male,57,Specialist,2021-11-30 00:00:00,3,Master,3,5850,45,38,18,0,59,2,22,1,2.71,False,
7381,IT,Male,57,Specialist,2022-06-22 00:00:00,3,Master,3,5850,45,38,18,0,56,2,22,1,2.71,True,2022-09-06
7382,Finance,Female,26,Analyst,2022-02-24 00:00:00,5,High School,2,4800,42,34,23,11,36,13,39,2,1.35,True,2019-04-19
7385,Sales,Male,57,Specialist,2021-01-30 00:00:00,1,Bachelor,1,4950,50,41,1,13,43,3,25,1,1.9,True,2025-02-28
7388,HR,Male,44,Specialist,2020-11-16 00:00:00,0,High School,5,6750,48,48,17,9,68,4,27,1,4.6,False,
7389,HR,Female,53,Specialist,2023-10-19 00:00:00,2,High School,5,6750,33,11,12,10,52,17,32,2,2.76,False,
7390,Operations,Female,48,Technician,2022-06-03 00:00:00,7,Bachelor,5,5250,38,26,18,8,59,5,23,0,4.03,False,
7390,Operations,Female,48,Technician,2019-03-31 00:00:00,7,Bachelor,5,5250,38,26,18,8,38,5,23,0,4.03,True,2018-05-31
7391,Operations,Male,52,Specialist,2022-03-10 00:00:00,1,Bachelor,3,5850,44,20,29,9,57,16,5,2,2.52,True,2020-07-05
7393,Engineering,Male,46,Developer,2017-11-20 00:00:00,9,Bachelor,5,7500,59,43,24,13,62,3,4,2,4.51,False,
7394,Finance,Male,55,Technician,2021-08-01 00:00:00,2,Master,3,4550,36,10,14,12,78,3,17,1,1.25,False,
7395,Sales,Female,40,Manager,2019-10-15 00:00:00,6,High School,5,9000,40,42,26,1,74,17,3,0,1.91,False,
7395,Sales,Female,40,Manager,2024-01-14 00:00:00,6,High School,5,9000,40,42,26,1,48,17,3,0,1.91,True,2023-03-30
7396,Customer Support,Male,40,Engineer,2023-11-01 00:00:00,8,Bachelor,1,6600,41,12,28,9,43,17,42,2,1.86,True,2018-02-05
7397,Customer Support,Female,25,Consultant,2016-01-19 00:00:00,7,High School,5,8250,47,16,5,14,59,8,44,0,2.25,False,
7398,Finance,Other,43,Developer,2022-06-02 00:00:00,1,High School,4,7000,35,1,0,5,69,11,49,1,1.26,False,
7399,Finance,Female,50,Engineer,2021-01-04 00:00:00,1,High School,5,9000,45,9,6,7,59,17,77,2,2.77,False,
7400,Engineering,Female,24,Developer,2020-08-31 00:00:00,7,High School,2,6000,35,13,7,0,78,13,66,2,4.15,False,
7401,HR,Female,44,Consultant,2022-09-28 00:00:00,6,Bachelor,5,8250,48,40,25,6,71,10,80,2,4.19,False,
7402,Legal,Male,35,Engineer,2021-04-03 00:00:00,7,Bachelor,3,7800,39,14,18,9,65,19,3,0,4.46,False,
7403,IT,Male,24,Developer,2015-05-23 00:00:00,9,High School,4,7000,47,27,18,10,60,9,3,1,4.77,False,
7405,HR,Male,59,Consultant,2018-06-28 00:00:00,6,High School,3,7150,45,1,21,11,64,14,60,0,2.06,False,
7405,HR,Male,59,Consultant,2022-10-04 00:00:00,6,High School,3,7150,45,1,21,11,67,14,60,0,2.06,True,2022-02-08
7406,Engineering,Male,51,Specialist,2022-09-03 00:00:00,9,High School,4,6300,46,38,6,5,63,2,3,0,4.63,False,
7407,Engineering,Male,51,Engineer,2022-09-23 00:00:00,4,High School,4,8400,47,7,18,10,65,12,62,0,1.03,True,2023-11-30
7407,Engineering,Male,51,Engineer,2015-12-23 00:00:00,4,High School,4,8400,47,7,18,10,79,12,62,0,1.03,False,
7408,Marketing,Female,35,Consultant,2024-05-13 00:00:00,7,Bachelor,3,7150,52,41,28,1,69,10,63,0,2.44,True,2024-08-21
7409,Engineering,Female,40,Developer,2018-04-05 00:00:00,9,High School,4,7000,38,16,11,2,70,11,75,0,1.59,False,
7410,Engineering,Female,58,Engineer,2023-12-24 00:00:00,0,High School,1,6600,54,14,23,4,46,18,31,2,4.41,True,2022-02-28
7411,Legal,Female,50,Manager,2020-03-02 00:00:00,4,High School,3,7800,45,40,26,11,55,18,24,0,3.43,False,
7412,Finance,Other,51,Specialist,2023-12-21 00:00:00,7,Bachelor,1,4950,49,27,5,0,59,13,96,0,3.07,True,2021-06-30
7413,Marketing,Female,60,Analyst,2018-09-04 00:00:00,6,Bachelor,5,6000,43,19,10,1,78,15,84,1,3.68,False,
7414,Legal,Female,24,Manager,2018-03-31 00:00:00,4,Bachelor,1,6600,50,46,9,4,38,12,65,2,2.23,True,2022-06-29
7415,Marketing,Male,55,Developer,2022-06-29 00:00:00,2,Bachelor,3,6500,42,36,5,6,47,14,1,2,4.29,False,
7416,IT,Female,47,Engineer,2022-04-02 00:00:00,8,Bachelor,3,7800,43,36,24,7,68,15,13,1,2.79,False,
7417,HR,Male,28,Manager,2020-02-04 00:00:00,1,Master,4,8400,36,32,26,13,75,18,45,2,2.87,False,
7418,Legal,Male,46,Specialist,2023-11-11 00:00:00,6,Bachelor,3,5850,43,29,10,2,65,19,76,2,1.82,False,
7420,Marketing,Male,32,Engineer,2015-01-14 00:00:00,4,Bachelor,5,9000,30,49,20,3,62,9,56,0,1.38,True,2019-10-20
7420,Marketing,Male,32,Engineer,2020-07-17 00:00:00,4,Bachelor,5,9000,30,49,20,3,79,9,56,0,1.38,False,
7422,Sales,Male,58,Consultant,2017-02-22 00:00:00,9,Bachelor,1,6050,60,21,29,4,54,16,90,2,1.2,True,2024-04-03
7423,Customer Support,Male,45,Engineer,2024-02-27 00:00:00,0,Bachelor,3,7800,35,26,26,13,63,10,37,1,2.45,False,
7425,Customer Support,Female,41,Consultant,2016-10-04 00:00:00,1,Bachelor,4,7700,52,22,20,6,58,15,21,1,1.74,True,2023-01-11
7427,HR,Male,58,Consultant,2019-04-20 00:00:00,0,Bachelor,3,7150,55,23,25,5,43,15,5,0,3.83,True,2023-05-31
7427,HR,Male,58,Consultant,2015-09-15 00:00:00,0,Bachelor,3,7150,55,23,25,5,44,15,5,0,3.83,False,
7428,Legal,Female,27,Manager,2019-11-19 00:00:00,4,High School,2,7200,35,9,16,12,45,9,75,2,2.54,False,
7429,Engineering,Male,43,Developer,2020-07-10 00:00:00,6,Master,2,6000,52,38,20,2,40,19,42,2,1.17,True,2022-06-14
7430,Customer Support,Female,48,Developer,2022-02-02 00:00:00,7,Bachelor,4,7000,30,3,21,8,64,13,28,0,2.46,True,2021-10-13
7431,Engineering,Female,36,Specialist,2023-09-18 00:00:00,6,Bachelor,1,4950,40,32,10,8,70,5,33,1,2.73,True,2024-07-19
7431,Engineering,Female,36,Specialist,2019-07-16 00:00:00,6,Bachelor,1,4950,40,32,10,8,63,5,33,1,2.73,False,
7432,IT,Male,48,Developer,2023-08-20 00:00:00,5,Master,3,6500,38,34,10,14,53,7,77,2,4.81,False,
7433,Finance,Female,27,Engineer,2015-10-25 00:00:00,4,Bachelor,4,8400,52,34,17,9,43,5,94,0,1.47,True,2024-10-30
7434,HR,Female,25,Manager,2017-08-28 00:00:00,9,Bachelor,1,6600,47,10,1,13,59,6,97,2,1.52,True,2020-09-23
7434,HR,Female,25,Manager,2015-11-12 00:00:00,9,Bachelor,1,6600,47,10,1,13,79,6,97,2,1.52,False,
7435,Legal,Female,36,Technician,2015-11-07 00:00:00,0,Bachelor,3,4550,48,44,14,0,79,18,26,0,2.03,False,
7435,Legal,Female,36,Technician,2020-12-08 00:00:00,0,Bachelor,3,4550,48,44,14,0,70,18,26,0,2.03,True,2022-04-07
7437,HR,Male,35,Manager,2021-01-03 00:00:00,9,High School,3,7800,40,15,1,12,51,11,62,1,3.0,False,
7438,Finance,Female,41,Specialist,2020-09-12 00:00:00,6,High School,5,6750,33,45,27,13,55,18,43,0,3.15,False,
7439,HR,Other,54,Engineer,2015-11-09 00:00:00,7,Bachelor,5,9000,41,47,18,2,33,6,56,0,2.46,True,2018-09-01
7441,Customer Support,Female,59,Developer,2018-08-14 00:00:00,6,PhD,4,7000,31,46,15,9,57,5,96,1,4.74,False,
7442,Sales,Male,55,Manager,2022-02-16 00:00:00,2,Bachelor,4,8400,57,4,26,5,52,7,86,0,4.09,False,
7442,Sales,Male,55,Manager,2022-01-01 00:00:00,2,Bachelor,4,8400,57,4,26,5,33,7,86,0,4.09,True,2019-10-26
7443,Operations,Male,47,Developer,2016-01-07 00:00:00,9,Bachelor,2,6000,44,48,27,4,46,2,76,1,3.93,False,
7444,IT,Female,31,Engineer,2015-03-03 00:00:00,0,Bachelor,4,8400,42,33,19,7,75,7,91,2,3.23,False,
7446,Engineering,Female,54,Manager,2017-11-26 00:00:00,8,High School,2,7200,35,46,29,5,66,8,27,0,3.04,False,
7447,Operations,Male,36,Technician,2019-10-30 00:00:00,2,Bachelor,4,4900,48,3,18,7,43,11,69,1,4.12,False,
7447,Operations,Male,36,Technician,2020-12-10 00:00:00,2,Bachelor,4,4900,48,3,18,7,33,11,69,1,4.12,True,2023-05-15
7448,Sales,Male,55,Engineer,2019-04-15 00:00:00,2,Master,4,8400,45,42,25,11,57,11,31,0,1.83,True,2025-06-12
7448,Sales,Male,55,Engineer,2023-10-06 00:00:00,2,Master,4,8400,45,42,25,11,63,11,31,0,1.83,False,
7449,IT,Female,50,Consultant,2018-06-09 00:00:00,5,High School,1,6050,50,26,28,11,37,11,8,1,2.25,True,2021-09-18
7451,Sales,Male,54,Specialist,2023-04-06 00:00:00,5,Bachelor,1,4950,36,46,4,14,31,2,27,2,1.3,True,2019-08-28
7452,Operations,Female,49,Manager,2021-05-26 00:00:00,6,Master,4,8400,48,42,20,4,59,4,12,2,3.85,False,
7454,IT,Male,41,Developer,2024-07-22 00:00:00,9,Master,1,5500,56,41,6,4,70,4,93,2,2.62,True,2022-07-23
7455,Sales,Male,25,Developer,2023-12-23 00:00:00,5,Bachelor,5,7500,57,5,6,13,51,11,78,0,1.88,True,2020-04-17
7456,Engineering,Female,31,Specialist,2021-09-07 00:00:00,0,Bachelor,3,5850,53,33,27,13,58,4,42,2,3.03,True,2019-06-20
7457,Legal,Female,34,Consultant,2017-01-12 00:00:00,5,Master,4,7700,44,0,11,0,76,3,70,2,2.08,False,
7458,HR,Male,50,Analyst,2023-07-24 00:00:00,3,Bachelor,2,4800,45,13,20,3,64,8,91,0,2.94,False,
7458,HR,Male,50,Analyst,2020-10-05 00:00:00,3,Bachelor,2,4800,45,13,20,3,70,8,91,0,2.94,True,2019-02-11
7459,Sales,Female,35,Specialist,2015-04-28 00:00:00,1,High School,5,6750,57,12,5,10,64,15,50,1,1.33,False,
7460,Marketing,Male,33,Engineer,2022-07-01 00:00:00,8,PhD,2,7200,52,8,2,12,45,4,52,0,1.33,True,2018-03-23
7461,HR,Male,30,Engineer,2017-10-25 00:00:00,5,High School,2,7200,58,7,5,11,60,7,75,0,1.97,False,
7461,HR,Male,30,Engineer,2016-07-12 00:00:00,5,High School,2,7200,58,7,5,11,58,7,75,0,1.97,True,2019-12-29
7462,IT,Female,51,Specialist,2017-01-05 00:00:00,0,Bachelor,1,4950,43,36,4,11,59,9,94,2,1.19,True,2021-12-11
7463,Finance,Male,58,Analyst,2023-01-25 00:00:00,3,Bachelor,1,4400,31,37,27,3,41,14,95,2,4.93,True,2024-06-26
7464,Operations,Male,38,Specialist,2023-07-22 00:00:00,4,Bachelor,5,6750,47,48,13,3,59,11,14,2,4.95,False,
7465,Legal,Female,47,Specialist,2017-08-22 00:00:00,8,Bachelor,4,6300,42,17,28,2,64,9,98,0,2.18,True,2021-11-26
7465,Legal,Female,47,Specialist,2018-07-10 00:00:00,8,Bachelor,4,6300,42,17,28,2,74,9,98,0,2.18,False,
7466,Operations,Female,33,Consultant,2016-11-11 00:00:00,7,Master,5,8250,32,3,22,11,51,19,71,2,2.11,True,2021-04-04
7466,Operations,Female,33,Consultant,2015-06-29 00:00:00,7,Master,5,8250,32,3,22,11,58,19,71,2,2.11,False,
7467,Sales,Female,47,Technician,2022-11-11 00:00:00,3,Bachelor,5,5250,55,2,20,6,40,3,60,0,3.77,True,2021-09-12
7468,Engineering,Female,34,Specialist,2017-11-24 00:00:00,1,High School,2,5400,35,21,15,4,50,4,87,0,1.48,True,2022-04-07
7468,Engineering,Female,34,Specialist,2015-03-11 00:00:00,1,High School,2,5400,35,21,15,4,44,4,87,0,1.48,False,
7470,Customer Support,Female,58,Developer,2020-02-21 00:00:00,2,Bachelor,1,5500,53,45,0,7,50,8,57,2,1.69,True,2022-05-30
7471,Customer Support,Female,41,Analyst,2017-02-12 00:00:00,5,High School,3,5200,44,43,27,3,34,12,76,0,4.17,True,2023-11-06
7474,Operations,Male,38,Analyst,2015-05-31 00:00:00,1,High School,4,5600,36,22,23,5,61,17,11,2,1.26,True,2024-12-28
7475,Legal,Female,55,Consultant,2024-05-29 00:00:00,9,High School,4,7700,52,28,1,12,45,14,38,1,2.88,False,
7477,Customer Support,Female,24,Engineer,2019-12-08 00:00:00,5,High School,4,8400,32,42,5,0,75,10,5,1,1.12,False,
7478,IT,Male,59,Analyst,2016-10-13 00:00:00,0,Master,2,4800,34,35,16,1,49,12,19,1,1.02,True,2022-10-14
7478,IT,Male,59,Analyst,2017-10-09 00:00:00,0,Master,2,4800,34,35,16,1,71,12,19,1,1.02,False,
7479,Engineering,Female,38,Developer,2019-11-13 00:00:00,1,High School,2,6000,47,28,26,14,50,2,6,2,3.24,False,
7480,Legal,Male,33,Specialist,2022-03-11 00:00:00,0,Bachelor,5,6750,60,49,20,3,66,12,64,0,2.4,True,2020-08-15
7482,Customer Support,Female,36,Developer,2015-11-04 00:00:00,7,Master,3,6500,41,22,2,5,48,6,67,1,1.27,True,2025-09-10
7483,Customer Support,Female,54,Analyst,2022-09-24 00:00:00,4,Master,3,5200,42,46,16,10,32,1,45,0,1.53,True,2024-07-24
7485,Sales,Female,24,Consultant,2017-09-27 00:00:00,5,High School,1,6050,36,9,19,5,62,19,22,1,2.05,True,2024-03-21
7487,Legal,Male,32,Analyst,2024-01-15 00:00:00,7,High School,1,4400,51,8,22,0,38,18,29,2,4.82,True,2023-12-24
7489,Finance,Male,56,Manager,2020-01-03 00:00:00,6,Master,4,8400,35,4,20,2,44,17,50,0,2.79,False,
7491,IT,Other,43,Technician,2015-11-22 00:00:00,2,Master,1,3850,32,11,28,1,38,7,43,1,2.08,True,2022-02-17
7492,IT,Male,53,Developer,2014-11-26 00:00:00,4,Bachelor,1,5500,59,12,3,6,33,1,24,1,1.01,True,2023-12-17
7494,Operations,Male,54,Consultant,2024-08-09 00:00:00,9,Bachelor,1,6050,50,24,24,8,64,19,44,2,1.68,True,2020-09-21
7495,Finance,Male,28,Technician,2023-10-17 00:00:00,6,Bachelor,1,3850,44,22,3,0,77,9,31,1,4.04,False,
7495,Finance,Male,28,Technician,2023-01-12 00:00:00,6,Bachelor,1,3850,44,22,3,0,46,9,31,1,4.04,True,2020-05-14
7497,HR,Male,37,Engineer,2022-04-12 00:00:00,0,High School,3,7800,33,2,0,8,59,11,41,0,1.13,False,
7498,HR,Female,26,Engineer,2023-10-30 00:00:00,7,PhD,3,7800,30,33,27,5,70,17,37,1,1.42,False,
7499,Marketing,Female,35,Developer,2019-09-13 00:00:00,3,Bachelor,5,7500,53,40,13,5,47,5,25,0,1.55,False,
7499,Marketing,Female,35,Developer,2017-09-14 00:00:00,3,Bachelor,5,7500,53,40,13,5,63,5,25,0,1.55,True,2023-11-17
7501,Operations,Male,24,Developer,2016-12-10 00:00:00,0,High School,3,6500,46,33,12,11,50,16,88,1,4.41,False,
7502,IT,Male,24,Specialist,2017-12-03 00:00:00,1,Bachelor,5,6750,33,16,16,6,62,1,54,0,1.67,False,
7503,Finance,Female,54,Specialist,2019-09-03 00:00:00,8,High School,1,4950,60,22,22,3,53,13,29,1,2.21,True,2020-03-14
7504,IT,Female,46,Analyst,2020-08-16 00:00:00,4,Master,4,5600,59,2,28,13,61,7,45,0,4.99,True,2020-05-06
7510,Engineering,Male,46,Specialist,2015-09-07 00:00:00,2,Bachelor,5,6750,34,45,19,5,45,13,21,0,2.52,False,
7510,Engineering,Male,46,Specialist,2023-10-11 00:00:00,2,Bachelor,5,6750,34,45,19,5,30,13,21,0,2.52,True,2021-03-24
7511,Customer Support,Female,39,Technician,2024-06-10 00:00:00,3,High School,3,4550,38,1,20,10,47,8,71,2,2.39,True,2020-05-04
7512,Finance,Female,24,Engineer,2014-09-28 00:00:00,7,High School,4,8400,41,12,13,12,60,13,17,2,3.4,False,
7513,Marketing,Male,50,Technician,2018-08-30 00:00:00,1,Bachelor,2,4200,35,27,16,9,59,5,93,2,2.91,False,
7514,Finance,Male,27,Developer,2016-10-06 00:00:00,9,Bachelor,2,6000,41,29,4,10,54,10,51,1,2.81,False,
7516,Finance,Female,48,Analyst,2015-08-13 00:00:00,3,Bachelor,2,4800,59,47,7,4,37,1,51,2,2.39,True,2022-04-09
7517,Engineering,Male,56,Developer,2017-09-11 00:00:00,3,Bachelor,3,6500,60,46,0,13,62,7,43,0,2.09,False,
7517,Engineering,Male,56,Developer,2021-12-29 00:00:00,3,Bachelor,3,6500,60,46,0,13,52,7,43,0,2.09,True,2018-12-26
7518,Customer Support,Male,28,Engineer,2015-01-31 00:00:00,6,Bachelor,2,7200,33,13,4,9,57,14,25,2,2.49,False,
7520,Customer Support,Male,54,Consultant,2023-10-19 00:00:00,0,Bachelor,2,6600,44,44,14,14,70,2,51,2,1.36,False,
7521,Marketing,Male,53,Specialist,2023-07-18 00:00:00,8,Bachelor,2,5400,40,12,21,4,69,12,84,0,1.93,True,2024-04-09
7522,Engineering,Female,32,Developer,2016-05-18 00:00:00,7,Master,4,7000,49,37,22,4,60,15,77,2,4.25,False,
7523,Customer Support,Female,25,Technician,2021-10-20 00:00:00,2,Master,5,5250,52,5,5,2,79,16,13,1,2.85,False,
7524,Legal,Female,38,Developer,2022-05-18 00:00:00,1,Master,2,6000,49,38,25,9,47,3,38,0,3.98,False,
7524,Legal,Female,38,Developer,2019-09-04 00:00:00,1,Master,2,6000,49,38,25,9,41,3,38,0,3.98,True,2021-08-11
7526,Operations,Male,52,Developer,2023-11-02 00:00:00,6,Bachelor,2,6000,52,45,2,8,57,7,31,0,1.9,False,
7526,Operations,Male,52,Developer,2019-01-02 00:00:00,6,Bachelor,2,6000,52,45,2,8,41,7,31,0,1.9,True,2020-09-02
7527,Engineering,Female,52,Technician,2018-03-23 00:00:00,4,Bachelor,3,4550,57,20,4,2,44,18,95,0,4.14,True,2022-01-01
7527,Engineering,Female,52,Technician,2019-02-01 00:00:00,4,Bachelor,3,4550,57,20,4,2,70,18,95,0,4.14,False,
7528,Engineering,Male,44,Engineer,2015-06-02 00:00:00,3,Master,2,7200,51,36,24,0,70,17,82,2,1.59,True,2024-02-10
7529,Customer Support,Female,55,Specialist,2019-07-18 00:00:00,7,Master,4,6300,36,44,7,5,47,4,72,1,2.64,False,
7530,IT,Male,40,Analyst,2024-06-26 00:00:00,6,Master,3,5200,31,25,13,0,62,6,57,1,1.14,False,
7531,Customer Support,Male,49,Analyst,2019-03-31 00:00:00,6,Bachelor,4,5600,47,17,20,11,48,17,26,0,4.13,True,2019-08-01
7531,Customer Support,Male,49,Analyst,2020-11-30 00:00:00,6,Bachelor,4,5600,47,17,20,11,54,17,26,0,4.13,False,
7532,HR,Female,26,Analyst,2023-06-25 00:00:00,8,Bachelor,2,4800,43,2,17,0,44,11,0,2,1.18,False,
7532,HR,Female,26,Analyst,2016-08-07 00:00:00,8,Bachelor,2,4800,43,2,17,0,55,11,0,2,1.18,True,2018-02-09
7534,Marketing,Female,53,Consultant,2019-05-23 00:00:00,5,Bachelor,1,6050,35,42,8,8,46,3,45,1,3.74,False,
7535,Finance,Male,33,Developer,2023-12-14 00:00:00,6,Bachelor,3,6500,48,11,6,14,50,18,10,0,3.67,False,
7536,Operations,Female,52,Analyst,2021-01-22 00:00:00,8,High School,3,5200,48,24,5,4,56,6,94,0,4.18,False,
7537,Sales,Other,32,Consultant,2020-03-17 00:00:00,4,High School,5,8250,33,6,11,13,78,13,16,2,2.79,False,
7540,Legal,Male,47,Developer,2016-02-20 00:00:00,9,Bachelor,3,6500,55,43,29,7,58,2,42,0,2.59,True,2022-06-16
7541,Finance,Male,24,Developer,2016-12-16 00:00:00,9,High School,5,7500,53,21,16,0,54,6,92,2,1.87,False,
7542,Customer Support,Female,56,Manager,2020-09-22 00:00:00,7,Bachelor,4,8400,45,42,15,0,77,11,46,2,4.92,False,
7543,Marketing,Female,39,Technician,2023-07-25 00:00:00,5,High School,1,3850,46,20,6,4,51,9,94,1,1.85,True,2019-12-16
7544,Marketing,Female,25,Engineer,2023-02-11 00:00:00,9,Bachelor,2,7200,58,41,4,7,80,7,43,0,3.69,False,
7545,Marketing,Female,22,Developer,2022-07-10 00:00:00,5,Master,1,5500,46,0,16,5,75,5,6,2,3.94,False,
7545,Marketing,Female,22,Developer,2019-01-06 00:00:00,5,Master,1,5500,46,0,16,5,69,5,6,2,3.94,True,2023-06-24
7546,Finance,Female,33,Specialist,2021-06-13 00:00:00,4,High School,2,5400,39,2,25,14,50,6,62,0,1.91,True,2023-09-15
7547,Legal,Female,29,Specialist,2024-04-07 00:00:00,0,Bachelor,5,6750,43,22,13,0,70,9,1,2,3.56,False,
7549,Engineering,Male,36,Engineer,2023-07-23 00:00:00,3,Bachelor,3,7800,48,26,25,8,67,7,45,0,2.22,True,2023-02-05
7549,Engineering,Male,36,Engineer,2014-11-24 00:00:00,3,Bachelor,3,7800,48,26,25,8,40,7,45,0,2.22,False,
7550,Engineering,Female,31,Specialist,2021-01-12 00:00:00,3,Master,5,6750,48,40,3,0,63,19,12,1,1.56,False,
7551,IT,Female,53,Technician,2019-03-04 00:00:00,9,High School,3,4550,58,38,12,0,62,15,87,2,4.34,False,
7552,HR,Female,27,Technician,2024-06-24 00:00:00,1,Bachelor,4,4900,40,10,10,9,49,3,38,0,2.08,True,2023-05-09
7552,HR,Female,27,Technician,2023-06-02 00:00:00,1,Bachelor,4,4900,40,10,10,9,79,3,38,0,2.08,False,
7553,Operations,Male,51,Specialist,2023-10-02 00:00:00,5,Bachelor,1,4950,31,40,27,2,58,5,86,2,2.89,True,2023-06-06
7555,Operations,Female,47,Technician,2016-02-26 00:00:00,4,Bachelor,1,3850,59,5,15,1,33,19,77,1,1.91,True,2021-12-29
7556,Operations,Male,32,Engineer,2017-04-28 00:00:00,7,High School,3,7800,58,45,28,11,36,19,22,0,1.05,True,2021-10-01
7557,Engineering,Female,32,Developer,2019-11-02 00:00:00,4,High School,2,6000,38,38,22,14,53,5,41,0,4.41,False,
7559,HR,Female,60,Technician,2018-06-22 00:00:00,1,High School,5,5250,32,0,11,8,73,12,79,1,4.51,False,
7560,Finance,Male,45,Consultant,2019-01-13 00:00:00,5,Master,4,7700,30,15,4,9,76,8,46,2,2.25,False,
7561,Marketing,Female,36,Consultant,2021-08-01 00:00:00,0,Bachelor,5,8250,53,29,9,8,69,11,15,0,3.31,False,
7562,Sales,Female,45,Consultant,2016-11-25 00:00:00,3,High School,2,6600,36,17,22,11,77,5,0,0,4.9,False,
7563,Legal,Female,58,Consultant,2024-03-31 00:00:00,5,Bachelor,5,8250,57,6,2,4,52,5,90,0,3.54,False,
7565,HR,Female,32,Specialist,2017-12-21 00:00:00,2,Bachelor,2,5400,31,14,7,4,43,9,8,1,3.02,False,
